a little boy playing with a ball	A baby boy plays outside with a blue toy . A baby carrying a ball in stands in front of a house with a hose in the background . A little boy is holding a blue ball in the yard . A male child holding a ball standing on the sidewalk . a young boy playing with a blue ball standing on a sidewalk
a little boy playing with a baseball bat	A little baby plays croquet . A little girl plays croquet next to a truck . The child is playing croquette by the truck . The kid is in front of a car with a put and a ball . The little boy is playing with a croquet hammer and ball beside the car .
a little boy playing with a frc	A child plays outdoors , near a group of people who are mostly seated . A little blond boy is running around in the grass behind a row of benches A little boy is running towards a group of people . A little boy runs around while others look at a stage . A small child wearing blue smiles as he stands behind a group of people .
a little boy playing with a frth	A child in a grey jacket is running along a leafy path . A young child runs down a gravel road covered with dead leaves . A young child runs outside amidst fall leaves . A young child walks among fallen leaves . The child plays among the leaves in the autumn .
a little boy playing with a toy	An older child watching a toddler play with a long spring inside a house . A young child plays with a slinky in the family room while an older sibling watches . Two little children and one is playing with a slinky . Two young children are playing in the living room with some toys . two young children playing in front of a couch
a little boy riding a toy car	A child in an orange shirt sitting on a blue and white toy car . A little boy with an orange shirt is riding his blue and white toy car . A small child on a blue toy is wearing an orange shirt . A toddler boy is riding a push car designed as a police car in a home . The boy is riding on a toy truck .
a little boy riding in a toy car	Kids ride outside in red car . Two children are riding in a red play vehicle at a real gas station . Two children in a toy car , in front of a gas station . Two kids in a toy car at a gas station . two young children riding in a toy car at a real gas station
a little boy running in the grass	A child wearing a red shirt and blue Crocs shoes runs toward the camera . a girl in red runs across the grass . A girl with a red shirt is running in the grass . A young child with a red shirt is running in the grass There is a young child with a red shirt with a skull and crossbones on it .
a little boy sitting in a chair	A boy in a robe sits in a chair . A little dark-haired boy on a chair in his white bathrobe . A small boy in a bathrobe is sitting in a metal chair . Little boy in a robe sits in a chair posing for the camera . There is a little boy sitting in a chair .
a little boy sitting in a swing	A blonde boy in green is on a swing . A little girl with blond hair is smiling and sitting in a swing . A young child smiling while on a swing at a playground . The small child is leaning back in a child swing . Toddler boy smiling while in a swing
a little boy sitting on a bed	A boy plays with a car . Boy playing with a truck . The baby in suspenders sits by a toy . The little boy with the big brown eyes is touching the little car . The toddler in suspenders plays with a truck .
a little boy sitting on a couch reading a book	A little girl looking at a brochure on train rides a young blond girl with a magizine in her hands A young girl on a train reads a book about train rides . A young girl sits on a seat and looks at a train pamphlet . Child sitting down looking at train ride brochure
a little boy sitting on a wooden rocking horse	A child rides a wooden horse . A small boy rides a wooden toy and smiles . A toddler is sitting on a wooden horse and smiling . a young blond boy sitting on a wooden rocky horse . The child is on a wooden rocking horse .
a little boy sitting on the ground	A child puts dirt into his mouth . A little boy who is playing outdoors is tasting dirt . A small child squats and puts dirt into his mouth . A toddler eats dirt . The little boy wearing the blue shirt is putting dirt in his mouth .
a little boy standing in front of a staircase	A boy is standing on the stairs with his arms folded . A child in a blue and white striped shirt crosses his arms and smiles while standing on red carpeted stairs . A child is standing beside a banister on a red carpeted stair . a young blond boy smiling standing on a staircase Little boy smiling on the stairs .
a little boy standing in the grass	A boy holds his hands on his head . A child with his hands on his head . A little boy in a striped shirt has his hands on his head . A little boy stands with his hands on top of his head The blond boy wearing a striped shirt is walking through the grass .
a little boy with a messy messy hair	A boy wearing sunglasses on his head looks at the camera . A child with sunglasses and a shirt filled with dirt . A young child with a dirty shirt is standing on a playground Child in dirty white shirt and sunglasses standing in yard Little boy who has played in the dirt standing near his swing set .
a little girl and a dog	A little girl is petting a golden dog . A small girl gives a kiss to a tan dog . A tan dog and a little girl kiss . A toddler girl puckering up for a kiss from the dog . A yellow dog licks a little girl on the nose .
a little girl carrying a black bag	A little girl in a red dress and white hat holding two ZARA blue bags . A little girl in a red dress is carrying shopping bags . A little girl is carrying two shopping bags from Zara . A toddler in a red dress carries two Zara shopping bags . A young girl is carrying two large black shopping bags .
a little girl eating a cookie on a blanket	A little girl eating two cookies . A little girl with blonde hair and blue eyes is eating cookies . A young girl with blond hair and blue eyes is eating a cookie with one hand while holding another cookie in the other . Little girl with blue eyes eating cookies . Young girl with blue eyes eating a cookie .
a little girl eating a dough dough	A girl in a striped shirt holds a bun to her mouth . A girl with a striped shirt with bread in hands in front of mouth . A little girl is eating a piece of bread . The little girl in the striped shirt is eating some bread . This girl is eating a piece of bread in her striped shirt .
a little girl holding a camera	A child is holding up a camera in front of its face . A young child with black hair is taking a picture with a Canon camera . The child holds up a big camera to take a photo . The child is holding a camera up close . The person is holding a Canon camera .
a little girl holding a carrot	A girl wrings out a wet shirt . A girl wearing green twists something in her hands . A little girl in a green outfit wringing out an orange rag . A young girl plays outside . The little girl in the green outfit is playing with a piece of orange material .
a little girl holding a small bird	A brown butterfly perched on a girl 's hand A girl in a colorful hat has a strange creature resting on her hand . A girl in a hat has some sort of insect on her finger . A girl in a tie dye hat has a butterfly on her hand . A girl in a yellow , blue and green tie dyed hat has a strange looking critter on her hand .
a little girl holding a stuffed animal in a forest	A girl carries a lot through the grass . A girl in a forest carrying camping gear A girl in an orange shirt and pink sandals carries equipment . Little girl in rural area , carrying bags and stuffed animal . Young girl carrying camping gear and a stuffed brown dog .
a little girl holding a toy	A child is holding a colorful object and overlooking a crowd of people while sitting on the shoulders of an older person . A girl in a blue sweater sits on a person 's shoulders and carries a pinwheel . A girls in a blue shirt holds a flower while sitting on a man 's shoulders . A young oriential girl is standing above the crowd playing with a pinwheel Girl in blue sweater and holding a multicolor toy sitting on the shoulders of a man with grey hair .
a little girl holding a wooden stick	A girl in a bathing suit carries a paddle . A little girl holds a wooden stick . A young girl is pouting her lips and holding a long-handled tool . The little girl in the black and red top is holding a long wooden stick . The little girl is holding up a stick .
a little girl in a brown shirt	A child wearing pink boots is splashing in a puddle behind the red truck . A kid jumps in a puddle . A little girl in her rain boots jumps in a puddle . A little girl is about to jump into a mud puddle with her flower rain boots . A little girl wearing rain boots is jumping off the sidewalk into a puddle of muddy water .
a little girl in a dress	The girls are dressed up in silver and white and their hair is styled . Two blonde girls in fancy silver dresses are standing near a large green palm . Two small girls in white dresses standing in front of a large green plant . Two young girls dressed formally Two young girls in fancy dresses are standing outside . A baby in a white and pink dress walks outside . A little girl wears a white dress and pink flip flops . A small toddler girl in a white dress walking A young Asian girl wearing a dress running . A young Asian girl wearing flip flops and a flowered sundress runs down the street .
a little girl in a green dress	A girl in a green dress plays with a Hello Kitty balloon . A girl wearing a green and orange dress walks on the street with a balloon . A little girl in an elaborate green and orange dress is chasing after a pink and white balloon figure . A little girl on the street in a yellowish green and orange dress is holding a Hello Kitty balloon with her right hand . The girl is wearing a green dress and holding a hello kitty balloon .
a little girl in a green tutue	A young girl is in a teal colored netted skirt and wearing a shirt with a peace sign . A young girl smiles while wearing a teal fluffy skirt . a young girl wearing blue smiles . The little girl is running and laughing . The little girl is wearing a white T-shirt with a peace sign and a sea foam green tutu .
a little girl in a park	A little girl dances in a grassy field , another girl is in the background . A little girl in a white blouse and blue pants frolics on the grass . A little girl in blue panes dances on the grass . A small girl standing on one leg in the grass , with another child in the background . There are two small children playing in a yard . A child in winter gear is posing while a crowd of people sit and stand behind her . A young girl dancing . a young girl stands on one leg . Closeup of little girl dancing The little blond haired girl in a grey sweatshirt dances at a park with people seated behind her .
a little girl in a pink bikini	A girl in a pink bikini screaming at the end of a water slide emerging into a pool . A girl laughing on a water slide . A young girl in a pink bikini laughs at the bottom of a water slide . A young girl in a pink swimsuit at the bottom of a water slide . Child in swimsuit squints and opens mouth as she lands at water slide bottom .
a little girl in a pink coat	A girl in a pink jacket and red hat walking near grass . A girl wearing a pink coat and red hat walks down a gravel path . A little girl in a pink coat is walking down a dirt road A little girl in a pink jacket is walking . A young girl in a pink jacket walking down a gravel path in a wooded area .
a little girl in a pink dress	A child in a pink dress is climbing up a set of stairs in an entry way . A girl going into a wooden building . A little girl climbing into a wooden playhouse . A little girl climbing the stairs to her playhouse . A little girl in a pink dress going into a wooden cabin . A girl in a frilly pink dress , dancing on grass . A toddler in a pink dress walks through the grass . A young girl dressed in a princess costume dress A young girl dressed up in a princess costume outside . The young girl standing on the grass is wearing a pink dress .
a little girl in a pink hat	A child with a pink hat and a white and pink shirt standing in grass . A little girl in a football jersy and pink snow hat is standing on a football field . A small child wearing a pink hat , bluejeans , and white shirt standing in a grass field . A young girl wearing a pink hat stands on a grassy field . A young girl with a pink hat on with a yellow building in the background .
a little girl in a pink skirt	A child in all pink is posing nearby a stroller with buildings in the distance . A little girl in pink dances with her hands on her hips . A small girl wearing pink dances on the sidewalk . The girl in a bright pink skirt dances near a stroller . The little girl in pink has her hands on her hips .
a little girl in a pink sweater picking flowers	A girl dressed in pink picks flowers . A girl in pink picks flowers . a girl wearing pink pulls weeds . A little girl is holding flowers in her right hand while examining others in her left hand . The girl wearing a pink shirt is picking flowers .
a little girl in a pool	A child slides down a slide and into the water . A girl sliding into a pool A little girl in a white shirt sliding down a green slide splashing into a blue baby pool . A little girl splashes in a pool of water . Little girl slides down in the pool . A girl with dreadlocks standing in a pool A little girl in a pink bathing suit laughs by a pool . A small black girl in a bathing suit A young girl in a pool . Young african-american girl in a red bathing suit at the edge of the pool .
a little girl in a purple and white dress	A girl in a purple tutu dances in the yard . A little girl in a puffy purple skirt dances in a park . A young girl twirls her fluffy purple skirt . Little girl is spinning around on the grass in a flowing purple skirt . The little girl has a purple dress on .
a little girl in a purple dress	A girl in a purple dress smiling as she climbs an indoor rock wall . A girl is in a dress . A little girl wearing a purple dress looks down at the camera . a young girl climbs a rock wall , in a purple dress . A young girl wears a purple dress .
a little girl in a swimsuit playing in the sand	A girl smiles as she runs across the white sandy beach in her swimsuit . a little girl in a flowered bathingsuit runs through the sand at the beach A little girl in a flower swimsuit running across the beach with waves in the background . There is a little girl running on the beach . The young girl is running on a sandy beach .
a little girl in a swing	A closeup of a little girl on a swing . A little girl in a dress with pink flowers swings on a red-seated swing . A little girl in a pink and white flowered dress and blue sweater swinging . A young girl is swinging in a backyard . The little girl swings in the backyard .
a little girl in a tube	A girl goes down a red slide . A girl inside a long tubular slide . A little girl with long hear and something in her mouth , wearing light-colored clothing is sliding down a tunnel . A young girl going down a tube slide . Young girl in tunnel slide
a little girl in a tunnel	A little girl in an orange shirt is inside a corrugated metal tunnel . A little girl wearing an orange halloween shirt with long blond hair and blue eyes crawls through a tunnel . a young long girl climbing through a tunnel . Small girl in tunnel . The beautiful young girl goes through the tube .
a little girl in a yellow dress	a girl in a yellow dress is standing on the pavement outside a store . A girl in a yellow dress looks at a restaurant building . A girl in yellow dress near a restaurant . A little girl in a yellow dress is standing in front of a restaurant . A young girl wearing a yellow dress , gray pants and flip flops is standing in front of a restaurant .
a little girl in a yellow toy car	A small girl riding on a yellow plastic toy car . A toddler rides a plastic vehicle while another watches in the background . A young child riding on a plastic yellow car Child riding wheeled , yellow toy , with adult 's legs and another child in background . Two girls are riding plastic cars , one yellow and one red .
a little girl in the pool	A child in colorful goggles plays in a pool . A child is in a pool wearing shark goggles . A girl with goggles on in a pool A young girl swimming in green goggles child with swim goggles with face submerged halfway
a little girl is cooking something on a fire	A man in a yellow coat tends a fire , a boy in a parka watches . a person cooking on a fire while a small child watches . A person holds a frying pan over an open fire as a child watches . The adult cooks over the fire as the child looks on . The man in the yellow jacket is cooking over an open fire as the little boy watches .
a little girl is doing a handstant on a bed	A child is standing on her head . A little girl standing on her head . A small child doing a handstand on a bed . A young girl does a handstand on a bed with blue sheets . The girl is upside down on a bed
a little girl is jumping	A girl climbing a chain link fence . A little girl climbs a fence . A small child hangs from a wire fence . The young girl is climbing a chain link fence . Young child climbing on a chain link fence .
a little girl is playing with a frc	A girl is outside a house with a pink hula hoop spinning around her upper leg . A girl poses on a shady driveway . A girl stands in a driveway . A young girl stands barefoot on a driveway and uses a hula-hoop . Child playing with a hula hoop on a cement driveway in housing alotment .
a little girl is playing with a remote	A little girl is falling backwards onto a bed . A young girl jumps on a bed . The young girl is happily standing inside the house . Two children play on the bed with a remote control . Young blond girl in blue jeans falls back on bed while another child looks on .
a little girl is pushing a shopping cart	A girl smiles while riding on the back of a cart in a grocery store . A little girl is riding on the front of a shopping cart in a store . A little girl wearing blue is riding the end of a shopping cart in a grocery store . A young girl with a front tooth missing dressed in a plaid skirt and blue shirt riding on a shopping cart in a grocery store . Girl with brown hair in a blue shirt and blue and white skirt holding on to a shopping cart in a store .
a little girl is smiling while riding a train	A little girl laughs while playing in a play house . A little girl with ponytails laughs near a plastic castle play set . a small girl playing in a little tikes' playground set . A smiling little blonde girl holds stands in a play structure and holds a green toy . A young girl smiling in a plastic play structure .
a little girl is standing on a step	A girl in pink twirls a ribbon . A little girl plays with a ribbon . Little girl stands in front of brick wall on cement block . The girl is wearing a white shirt with pink skirt , and she is standing in front of a house . The small girl in pigtails is wearing red socks , a red skirt and a white top .
a little girl is standing on a wooden bridge	A child at an exhibit . a girl skips over to the fence . A little girl walks on a boardwalk with blue domes in the background . A young girl is wearing a dress with a red , black , and white design . Small girl in red , white and black dress looks at large silver orbs .
a little girl jumping in the air	A girl in a pink shirt jumping from one couch to another in a well apportioned living room . a little girl in a pink cardigan is jumping from the couch . A little girl in a pink shirt has jumped into the air in her house . A little girl jumps through the air to land on the sofa . Girl jumps from couch to couch . A boy in an open Hawaiian shirt is making the Longhorns symbol with his hand . A boy wearing a flowered shirt raises his arm and jumps . A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building . A child jumping in the air with his or her shirt flying open . The boy with his shirt undone is stretching his arm in the air .
a little girl jumping on a bed	a girl wearing pink bounces on a bed A little girl in a pink leotard is jumping and landing in a straddle split on a blue bed . A young girl jumping with her mouth open . Little girl in a pink Hello Kitty shirt is jumping . The girl in pink does a midair leg splits .
a little girl jumping on a tram tram	A little girl dressed in a blue one piece is doing gymnastics . A rear view of a little girl in a leotard jumping on a trampoline . A young girl is in midair doing gymnastics . A young girl wearing a blue leotard jumps in the air . A young girl wearing blue is jumping in the air .
a little girl laying in a pile of balls	A girl is buried under several playground balls . A laughing baby is surrounded by balls of various colors . A smiling child is surrounded by colored balls . Little girl lying in many colored plastic balls . The child is covered with colorful balls .
a little girl laying on a blue inflatable	A blonde-haired girl plays on a blown-up bouncy toy . A little blonde girl crawling into a blue inflatable bouncy house . A smiling blond girl crawling into a moonwalk . A young blond girl in a blue bouncy house . A young girl laying on a blue inflatable toy
a little girl laying on a couch wearing a pink tutue	A girl in a pick dress stands upside down . A girl in a pink dress is standing on her head . a girl in a pink tutu doing a handstand on a couch . A girl in a pink tutu standing on her head . a girl wearing pink does a handstand .
a little girl laying on the floor	An Asian girl and boy playing on with a yellow ball on a black and white floor . Two children play and one has a beach ball . Two children play with a ball on the floor . Two young children playing with each other and a ball . Young girl in pink dress plays with boy and a ball
a little girl on a playground	A girl begins to climb a red piece of playground equipment . A little girl climbing at a playground . a little girl dressed in yellow is holding onto two red handles . A small girl dressed in yellow wearing flip flops climbing onto red playground equipment . A young girl makes her way onto red recreational equipment . A blonde girl climbing on a play set . A girl playing on a playground A girl wearing a dress holds on to both rails of the climbing frame . A young girl hanging from a jungle gym . Girl in dress hanging on orange rails
a little girl on a swing	Two children hang from a metal bar close to the ground . Two little girls are hanging by their arms from a metal bar . Two little girls hang on a bar in front of a wooden fence . Two little girls , wearing pink hanging on a tube . Two smiling little blonde girls in pink pants swing from a metal bar . A little girl on a kid swing . A little girl shouts for joy as she swings on the swing . A toddler girl in a swing is laughing . A toddler in a pink shirt in a bucket swing . A young girl making a wide mouthed expression while swinging . A little girl dressed in pink swings on a swing a young girl rides a rubber horse . A young girl wearing pink rides a swing and smiles . Little girl in pink is on a ride . The girl in pink smiles as she rides on a black swing .
a little girl playing in a sprin	A child in a bathing suit plays in a sprinkler . A child plays in backyard sprinklers . A child seen from the waist down in a bathing suit standing on a slip and slide with jets of water shooting up A kid standing in a sprinkler . Child standing on yellow sprinkler mat with water spraying .
a little girl playing with a ball in the grass	A child running outside with a bright colored ball next to her . A little girl in a red and white shirt is playing with a inflatable ball . A little girl is running by a colorful ball on the grass . A little girl , running in the grass , kicking a beach ball . The girl is running on the grass next to a colorful toy .
a little girl playing with a frc	A girl in boots is active in the grass . A girl is playing in the mud near a car . A young girl in front of a silver car wearing boots , demonstrates some interesting moves . Little girl moving quickly on grass beside silver car . The little girl is spinning around making her hair fly in front of the silver car .
a little girl playing with a kite	a girl wearing a bright pink top is spinning a colorful ribbon around her body . A little girl in a pink shirt and a jean skirt is playing with a ribbon wand outside . The girl in the pink shirt is twirling a ribbon . The girl is twirling long , colorful streamers . Young girl playing with streamers .
a little girl playing with a pink ball	A small girl chases a pink ball over the gravel driveway . A small girl is looking at a pink and black ball , in a parking lot . The little girl in the green dress is chasing after a pink ball . The little girl is chasing after her pink soccer ball . The young girl is playing on white rocks with a small pink ball .
a little girl playing with a soccer ball	A little girl in a colorful dress is playing with a blue and red soccer ball . A little girl in a dress playing with a soccer ball . Girls in brightly-colred clothes plays with a blue ball . The young girl is kicking a blue and red soccer ball . Young girl in blue dress stepping over a soccer ball .
a little girl playing with a toy	A little boy jumps on a toy air gun . A little girl is playing with a colorful toy in the ground . A small child jumps on a colorful toy in the street . A young girl playing with two plastic and foam toy rockets . A young girl plays on a colorful toy outside .
a little girl playing with two dogs in a field	A girl in purple pants running with two dogs . A girl is running through a field with a brown dog and white dog running beside her . A girl running outside with three dogs A girl runs with dogs in a dry field . Girl running through a field with a brown dog and a white dog .
a little girl reaching into a white stove	a child in a black shirt reaches for a white kitchen stove A little kid in a black shirt and striped pants is playing with the controls on a stove . a toddler in stripy pants is reaching for a white stove in a red floored kitchen . A toddler is reaching up to touch a stove . The toddler touches the white stove .
a little girl riding a red scer	A child riding a scooter indoors . A girl plays on a red scooter . Little girl playing on a scooter in her house . The girl is on a red scooter The little girl is riding her red scooter .
a little girl riding a red wooden toy car	A girl plays on a red toy . A little girl in a blue coat is rocking on a red playground toy . A little girl is playing on a toy outdoors . A little girl is riding a toy tricycle on springs . The girl wearing a blue coat is standing on the wooden rocking toy in the playground .
a little girl riding a small toy horse	A child with a skull on his shirt is sitting in front of some plants and a building and is holding onto handlebars . A curly-haired child in a white t-shirt grasps the handlebars of a riding toy . A little girl with curly hair sitting on a teeter totter . A small child with curly hair is on a riding toy . A young girl with curly hair with a white shirt with a skull and bones picture on it .
a little girl riding a tricycle	A girl wearing a fairy costume rides a tricycle . A girl wearing a fairy costume rides her tricycle A small girl dressed in a green fairy costume is riding a big wheel bicycle . A young , blonde girl in a fairy outfit is riding a pink and purple tricycle . a young girl wearing a green fairy costume riding a bigwheels
a little girl running	A girl in a flower dress is running on sand . A girl running with outstretched arms A little girl in a paisley dress runs across a sandy playground . A little girl is running . The yuong girl is standing on one leg .
a little girl running down a dirt road	A girls walks down the road holding a teddy bear . A little girl holding on to a toy is running down a lane . A little girl in a denim dress runs down a path . A young girl wearing a blue dress runs down a gravel road with a teddy bear . The little girl is wearing a denim dress and holding a brown teddy bear .
a little girl running down the sidewalk	A blond child jumping rope on a sidewalk . A girl jumping rope on a sidewalk near a parking garage . A girl jumping rope on a sidewalk with a parking garage to the left . A girl jumps rope on a sidewalk . A small girl jumping rope .
a little girl running in the grass	A child standing in the grass with their arms spread wide . A small child in a yellow shirt is holding their arms out to the sides . A young boy with long curly hair walks outside with his arms spread . a young child wearing a green shirt with his arms wide open A youngster playing in the park . A little girl in pink shorts runs on a lawn . A little girl runs through the yard . Asian girl with white tank top and pink shorts running through grass . A young girl waring pink shorts runs through grass . The Asian girl is running across the grass . A little blonde girl going up a hill . A little girl in a green shirt and pink shorts is running up a grassy hill near a pavilion . A young girl is walking up a steep grassy hill . The child in the green shirt is running up the hill with a picnic table behind her . The little blond haired child is walking up the slope .
a little girl sitting at a table eating a plate of food	A girl wearing a halter top eats cake at a table . a little girl holds up her plate . A little girl is eating cake and strawberries at a wooden table . A young girl sits at a table and eats . The little girl is eating outdoors .
a little girl sitting in the grass	A baby girl in a white shirt and jeans sits on the grass by the street . A girl toddler is sitting on the grass . A little girl is sitting in the grass balancing a rock on her arm . A young girl is sitting in the grass . A young girl throwing a rock .
a little girl sitting on a bench	A girl sticks out her tongue on a bench . A little girl in a blue dress sitting on a park bench , sticking out her tongue . a little girl sticking her tongue out in a bench The little girl in the blue dress is sitting on a wooden bench . The little girl is sitting on an old bench and making a face A baby reaching into a water fountain . A baby sticking out his tonge while looking at a spraying water fountain . A baby trying to catch water from a fountain in his mouth A small boy is playing at a water fountain A toddler plays in a water fountain with his mouth open and ready for a drink .
a little girl sitting on a chair	A girl is cold after coming out of the pool and is covered by a towel . A little girl is covered in a towel at a swimming pool . a toddler is with wet hair stands by swimming pool wrapped in a towel . A wet child is shivering in a towel in front of a pool . A wet child shivers under a towel at a pool .
a little girl sitting on a couch	A little girl with a blue bow holding a plushie while picking her nose . A little girl with a ribbon in her hair is picking her nose . An asian girl with a finger up her nose . A young girl picks her nose . Young asian girl with blue hair ribbon picking nose .
a little girl sitting on a counter	A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer . A little girl plays with a faucet . A little girl wearing sunglasses puts her feet into the kitchen sink . A young , barefoot girl in red sunglasses plays in a sink . A young girl wearing red sunglasses sits near a sink and holds the faucet .
a little girl sitting on a rock	A girl sits with excavating tools examining a rock . a lone scientist digging in the rock for artifacts . A person with a brush looking at a large rock . A woman brushes dust and dirt off a possible find . A woman kneels in the dirt with paleontologist archeologist tools .
a little girl sitting on a rock with a toothy expression	A girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside . A little girl in a red hat and yellow flip flops sits on a rock . A little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open . A young girl wearing yellow flip-flops is sitting on a large boulder . The little girl sits on top of a rock .
a little girl sitting on a swing	A little girl in a swing laughs . A little girl is swinging in her brightly colored swing outside . A little girl sits in a plastic swing set . A young girl on a swing . Girl wearing pink pants smiles in baby swing
a little girl sitting on the floor	A little girl is holding a cellphone up to her ear . A little girl is talking on a cellphone on the floor of a living room . A little girl listens to a cellphone . A small child in an Izod shirt holds a cellphone to her ear . A young girl is talking on a cellphone .
a little girl sitting on the ground	A child plays on the floor . A little girl throws a pink and yellow chunk of chalk . A small girl is sitting on the cement dropping some chalk A young child plays with sidewalk chalk by dropping it on the gound . A young girl throwing her pink chalk .
a little girl sled down a hill	A child in purple winter gear is on a red sled . A child is sledding on a red sled A girl in a purple coat on a red sled coasting down a snowy hill . A young girl is sliding down a snow slope in a red sled . Girl wearing purple jacket rides a red snow sled .
a little girl standing in front of a fountain	A little blonde girl is standing in front of a water fountain . a young blond girl standing in front of a large fenced in fountain A young girl standing in front of a fountain A young in a white dress standing in front of a fence and fountain . The little girl in a white dress is standing in front of the large park fountain .
a little girl standing in front of a pile of watermelons	A child stoops to pick up a watermelon from a large pile of them . A little girl picking up a watermelon from a pile . A small girl dressed in a yellow dress with flowers on it bends over near a large pile of watermelons . A small girl stands among many large watermelons . a young girl in a flowery dress surrounded by watermelons
a little girl standing next to a yellow robot	A boy high-fives a mannequin . A child 's palm is up against the palm of a crash test dummy . A little girl high-fives a yellow robot . A yellow robot and young girl touch each other 's hands . A yellow robot high-fiving a small child with short hair .
a little girl standing on the sidewalk	A girl is a blue and purple dress is hanging on a railing near a street while holding candy . A little girl in a colorful dress and black boots holds a lollipop and plays near a fence . A little girl in a dress and boots is holding a lolly pop and posing next to a fence . A young girl wearing black boots holds onto the fence and has a lollipop . little girl wearing dress and boots holding lollipop and fence
a little girl taking a picture	A girl takes a picture with her hand over the camera lens . A little girl holding a camera . a small child wearing a grey and purple shirt playing with a black camera . Little girl looking through a camera . Thie little girl is taking a picture with a camera . One girl is helping another to take a picture with a digital camera . Two children take a picture of something in the distance . Two young girls holding a camera together . Two young girls looking at camera . two young kids looking into the same camera
a little girl walking	A girl laughs while playing outside . A little girl walks and laughs outside . A smiling girl , carrying a toy in one hand , walking on a road . A smiling girl plays in the street . The little girl is carrying a pink and blue toy as she walks on the path .
a little girl walking down a path	a girl in a green dress and pink jacket is running down a dusty path in a grassy park . A girl wearing a pink sweater and green dress in walking down a path . A little girl holding flowers is walking away down a path on a sunny day . A little girl is walking along a path . A little girl walking down the sidewalk .
a little girl walking in a parking lot	A boy is walking through a parking lot filled with cars . A child in red short and orange cap in a parking lot . A young boy standing on a street watching the traffic Child with striped shirt , red shorts and orange cap standing on pavement near cars . The little girl in the red skirt and striped shirt is watching the line of traffic from the side of the road .
a little girl wearing a fairy costume	A girl in a ballet fairy costume is touched by a wand . A young girl performing the nutcracker . The little girl is standing on a stage dressed up as a pink fairy . The tiny girl dressed in a butterfly ballet costume , waves her wand near a nutcracker statue . Young girl waving turquiose leotard and pink tutu with wings waving wand .
a little girl wearing sunglasses and a hat	A girl sits in a car wearing sunglasses and a hat . a girl wears black sunglasses . A little girt in sunglasses and warm coat going for a ride . A small child with winter gear wears black sunglasses and a blue hat . A smiling child wearing a hat and sunglasses sits in a car .
a little girl with a flower in her hair	A little girl screams while wearing bows in her hair . A small girl with colorful barettes in her hair yawns . A toddler with colorful hairclips yawns at the window . A young girl with hair ribbons yawning . Girl screaming with bows in her hair .
a little girl with a tooth	A girl making a sad face standing in front of her tricycle A little girl in a pink shirt about to cry A little girl with mud on her face cries . A young girl with dirt on her face and a red child 's bike is in the background . The girl in a pink top is standing next to a red tricycle looking like she is about to cry .
a little girl with a tooth brush in her mouth	a blond girl in a brown shirt with a black pen up her nose A little girl has a pen sticking out of her nose . A young girl is looking at the camera with a pen stuck up her nose . The girl with the wide eyes has a marker hanging from her nose . Young girl sitting with a black pen in her nose .
a little girl with glasses on	A blond girl earring Groucho Marx glasses . A girl in pink wears a funny nose mask . A little girl is smiling whilst wearing a fake nose and glasses . Blonde girl with pink top smiling while wearing funny glasses with large nose . Blond little girl wearing novelty glasses .
a man and a baby on a beach	A baby sits on an empty beach under a big , blue sky . A toddler sits on a sandy beach . Baby sitting at a beach . The baby sits on the sand in the front of the scene while the ocean is in the distance . The baby sits on the sandy beach .
a man and a boy flying a kite	A father and son are flying a red kite . A man and a child are flying a kite in a field in the city . A man and boy are flying a kite together . An adult and a child fly a kite together . Man and boy fly kite in park .
a man and a boy playing a video game	A boy points . A boy points at something while a man looks . A boy smiles at points at something ; a man looks to the side . A little boy smiles and points while a man looks in the direction of the child 's gaze . The man in the blue shirt is looking in the direction to which the little boy is pointing .
a man and a boy playing frc	A boy hangs from a t-bar while a man gives him a push . A little boy being pushed by an older person on playground A little boy is going down a pulley swing . a man pushes a boy on a zip line . A smiling boy slides down a rope while hanging on .
a man and a child are running on a road	A little boy quickly pushes another child on a riding toy . Blurry image of one young boy being pushed in a cart by another . One boy is pushing another boy down a street in a doll carriage . One boy is running and pushing another little boy on a toy with wheels on it . Two young kids play and run .
a man and a child in a kayak	A man and a baby are in a yellow kayak on water . A man and a little boy in blue life jackets are rowing a yellow canoe . A man and child kayak through gentle waters . A man and young boy ride in a yellow kayak . Man and child in yellow kayak
a man and a child in a pool	A child swims with a woman . A small child gets into a pool with help from a woman . A young boy jumps into the water as a woman holds his arms . A young curly brown headed boy is jumping into the arms of a woman in a pool . The little boy is in the swimming pool with an adult woman .
a man and a child on a bed	A boy is jumping on a bed . A boy jumped up from the green bed . A boy jumps from one bed to another . A small child is jumping on a bed . The boy in blue shorts is bouncing on the bed .
a man and a child on a slide	A man holding girl at top of a slide A man in a black shirt is holding a child wearing sunglasses . a man in sunglasses is holding a child at the top of a slide A man with sunglasses is helping a child with sunglasses slide down a slide . a person helping a small baby down a blue slide
